대여소번호,시간대,대여가능수량,보관소(대여소)명,설치대수,거치율,geometry,CELL_ID,CELL_X,CELL_Y,GID,LBL,VAL
2205,7,11.0, 내곡3단지 어린이공원 앞,15.0,73.33333333333333,POINT (127.05937958 37.45375061),다사61003925,961125,1939375,다사61aa39ab,115201.39,115201.39
2205,8,11.0, 내곡3단지 어린이공원 앞,15.0,73.33333333333333,POINT (127.05937958 37.45375061),다사61003925,961125,1939375,다사61aa39ab,115201.39,115201.39
2205,18,6.666666666666667, 내곡3단지 어린이공원 앞,15.0,44.44444444444445,POINT (127.05937958 37.45375061),다사61003925,961125,1939375,다사61aa39ab,115201.39,115201.39
2205,19,7.333333333333333, 내곡3단지 어린이공원 앞,15.0,48.888888888888886,POINT (127.05937958 37.45375061),다사61003925,961125,1939375,다사61aa39ab,115201.39,115201.39
2206,7,8.0, 언남초등학교 앞,20.0,40.0,POINT (127.06210327 37.45435715),다사61253950,961375,1939625,다사61ab39ba,1444836.04,1444836.04
2206,8,8.0, 언남초등학교 앞,20.0,40.0,POINT (127.06210327 37.45435715),다사61253950,961375,1939625,다사61ab39ba,1444836.04,1444836.04
2206,18,8.0, 언남초등학교 앞,20.0,40.0,POINT (127.06210327 37.45435715),다사61253950,961375,1939625,다사61ab39ba,1444836.04,1444836.04
2206,19,8.0, 언남초등학교 앞,20.0,40.0,POINT (127.06210327 37.45435715),다사61253950,961375,1939625,다사61ab39ba,1444836.04,1444836.04
2207,7,3.0, 내곡파출소 뒤 정자,9.0,33.33333333333333,POINT (127.06492615 37.45440674),다사61503950,961625,1939625,다사61ba39ba,2374122.18,2374122.18
2207,8,3.0, 내곡파출소 뒤 정자,9.0,33.33333333333333,POINT (127.06492615 37.45440674),다사61503950,961625,1939625,다사61ba39ba,2374122.18,2374122.18
2207,18,3.0, 내곡파출소 뒤 정자,9.0,33.33333333333333,POINT (127.06492615 37.45440674),다사61503950,961625,1939625,다사61ba39ba,2374122.18,2374122.18
2207,19,3.0, 내곡파출소 뒤 정자,9.0,33.33333333333333,POINT (127.06492615 37.45440674),다사61503950,961625,1939625,다사61ba39ba,2374122.18,2374122.18
2210,7,6.0, 반포1동 주민센터 앞,10.0,60.0,POINT (127.0131073 37.50509644),다사56754500,956875,1945125,다사56bb45aa,21408326.84,21408326.84
2210,8,6.0, 반포1동 주민센터 앞,10.0,60.0,POINT (127.0131073 37.50509644),다사56754500,956875,1945125,다사56bb45aa,21408326.84,21408326.84
2210,18,5.0, 반포1동 주민센터 앞,10.0,50.0,POINT (127.0131073 37.50509644),다사56754500,956875,1945125,다사56bb45aa,21408326.84,21408326.84
2210,19,5.0, 반포1동 주민센터 앞,10.0,50.0,POINT (127.0131073 37.50509644),다사56754500,956875,1945125,다사56bb45aa,21408326.84,21408326.84
2211,7,0.0, 서초구립반포도서관 앞,10.0,0.0,POINT (127.01231384 37.50263596),다사56754475,956875,1944875,다사56bb44bb,20400697.07,20400697.07
2211,8,0.1666666666666666, 서초구립반포도서관 앞,10.0,1.6666666666666667,POINT (127.01231384 37.50263596),다사56754475,956875,1944875,다사56bb44bb,20400697.07,20400697.07
2211,18,4.333333333333333, 서초구립반포도서관 앞,10.0,43.33333333333333,POINT (127.01231384 37.50263596),다사56754475,956875,1944875,다사56bb44bb,20400697.07,20400697.07
2211,19,6.166666666666667, 서초구립반포도서관 앞,10.0,61.66666666666667,POINT (127.01231384 37.50263596),다사56754475,956875,1944875,다사56bb44bb,20400697.07,20400697.07
2212,7,6.0,서초현대4차아파트 201동 맞은편,14.0,42.85714285714285,POINT (127.01861572 37.50065231),다사57254450,957375,1944625,다사57ab44ba,10345094.92,10345094.92
2212,8,6.0,서초현대4차아파트 201동 맞은편,14.0,42.85714285714285,POINT (127.01861572 37.50065231),다사57254450,957375,1944625,다사57ab44ba,10345094.92,10345094.92
2212,18,6.0,서초현대4차아파트 201동 맞은편,14.0,42.85714285714285,POINT (127.01861572 37.50065231),다사57254450,957375,1944625,다사57ab44ba,10345094.92,10345094.92
2212,19,6.666666666666667,서초현대4차아파트 201동 맞은편,14.0,47.61904761904762,POINT (127.01861572 37.50065231),다사57254450,957375,1944625,다사57ab44ba,10345094.92,10345094.92
2213,7,0.0, 고속터미널역 5번출구 앞,20.0,0.0,POINT (127.0022583 37.5022316),다사56004475,956125,1944875,다사56aa44bb,9837890.62,9837890.62
2213,8,0.0, 고속터미널역 5번출구 앞,20.0,0.0,POINT (127.0022583 37.5022316),다사56004475,956125,1944875,다사56aa44bb,9837890.62,9837890.62
2213,18,0.1666666666666666, 고속터미널역 5번출구 앞,20.0,0.8333333333333334,POINT (127.0022583 37.5022316),다사56004475,956125,1944875,다사56aa44bb,9837890.62,9837890.62
2213,19,0.8333333333333334, 고속터미널역 5번출구 앞,20.0,4.166666666666667,POINT (127.0022583 37.5022316),다사56004475,956125,1944875,다사56aa44bb,9837890.62,9837890.62
2214,7,10.0, 신반포역 2번출구 앞,15.0,66.66666666666666,POINT (126.99748993 37.50411606),다사55504500,955625,1945125,다사55ba45aa,12068665.11,12068665.11
2214,8,8.333333333333334, 신반포역 2번출구 앞,15.0,55.55555555555556,POINT (126.99748993 37.50411606),다사55504500,955625,1945125,다사55ba45aa,12068665.11,12068665.11
2214,18,10.0, 신반포역 2번출구 앞,15.0,66.66666666666666,POINT (126.99748993 37.50411606),다사55504500,955625,1945125,다사55ba45aa,12068665.11,12068665.11
2214,19,10.0, 신반포역 2번출구 앞,15.0,66.66666666666666,POINT (126.99748993 37.50411606),다사55504500,955625,1945125,다사55ba45aa,12068665.11,12068665.11
2215,7,17.0, 반포종합운동장 입구,10.0,170.0,POINT (126.99547577 37.5017128),다사55254475,955375,1944875,다사55ab44bb,24579806.49,24579806.49
2215,8,17.0, 반포종합운동장 입구,10.0,170.0,POINT (126.99547577 37.5017128),다사55254475,955375,1944875,다사55ab44bb,24579806.49,24579806.49
2215,18,18.0, 반포종합운동장 입구,10.0,180.0,POINT (126.99547577 37.5017128),다사55254475,955375,1944875,다사55ab44bb,24579806.49,24579806.49
2215,19,18.0, 반포종합운동장 입구,10.0,180.0,POINT (126.99547577 37.5017128),다사55254475,955375,1944875,다사55ab44bb,24579806.49,24579806.49
2217,7,8.0,아크로리버뷰 부지 앞,20.0,40.0,POINT (127.00595856 37.51304626),다사56254600,956375,1946125,다사56ab46aa,11474877.57,11474877.57
2217,8,6.833333333333333,아크로리버뷰 부지 앞,20.0,34.166666666666664,POINT (127.00595856 37.51304626),다사56254600,956375,1946125,다사56ab46aa,11474877.57,11474877.57
2217,18,11.5,아크로리버뷰 부지 앞,20.0,57.49999999999999,POINT (127.00595856 37.51304626),다사56254600,956375,1946125,다사56ab46aa,11474877.57,11474877.57
2217,19,10.666666666666666,아크로리버뷰 부지 앞,20.0,53.333333333333336,POINT (127.00595856 37.51304626),다사56254600,956375,1946125,다사56ab46aa,11474877.57,11474877.57
2219,7,0.5," 고속터미널역 8-1번, 8-2번 출구 사이",20.0,2.5,POINT (127.0039444 37.50619888),다사56004525,956125,1945375,다사56aa45ab,17934361.2,17934361.2
2219,8,2.333333333333333," 고속터미널역 8-1번, 8-2번 출구 사이",20.0,11.666666666666666,POINT (127.0039444 37.50619888),다사56004525,956125,1945375,다사56aa45ab,17934361.2,17934361.2
2219,18,8.0," 고속터미널역 8-1번, 8-2번 출구 사이",20.0,40.0,POINT (127.0039444 37.50619888),다사56004525,956125,1945375,다사56aa45ab,17934361.2,17934361.2
2219,19,7.666666666666667," 고속터미널역 8-1번, 8-2번 출구 사이",20.0,38.333333333333336,POINT (127.0039444 37.50619888),다사56004525,956125,1945375,다사56aa45ab,17934361.2,17934361.2
2221,7,16.0, 방일초교 마을버스 정류장,15.0,106.66666666666669,POINT (126.99468231 37.48561096),다사55254300,955375,1943125,다사55ab43aa,11448501.33,11448501.33
2221,8,16.0, 방일초교 마을버스 정류장,15.0,106.66666666666669,POINT (126.99468231 37.48561096),다사55254300,955375,1943125,다사55ab43aa,11448501.33,11448501.33
2221,18,10.0, 방일초교 마을버스 정류장,15.0,66.66666666666666,POINT (126.99468231 37.48561096),다사55254300,955375,1943125,다사55ab43aa,11448501.33,11448501.33
2221,19,10.833333333333334, 방일초교 마을버스 정류장,15.0,72.22222222222221,POINT (126.99468231 37.48561096),다사55254300,955375,1943125,다사55ab43aa,11448501.33,11448501.33
2222,7,36.66666666666666,사당역 12번출구 뒤,10.0,366.6666666666666,POINT (126.98203278 37.47806931),다사54004200,954125,1942125,다사54aa42aa,10211896.45,10211896.45
2222,8,36.0,사당역 12번출구 뒤,10.0,360.0,POINT (126.98203278 37.47806931),다사54004200,954125,1942125,다사54aa42aa,10211896.45,10211896.45
2222,18,39.333333333333336,사당역 12번출구 뒤,10.0,393.33333333333337,POINT (126.98203278 37.47806931),다사54004200,954125,1942125,다사54aa42aa,10211896.45,10211896.45
2222,19,39.0,사당역 12번출구 뒤,10.0,390.0,POINT (126.98203278 37.47806931),다사54004200,954125,1942125,다사54aa42aa,10211896.45,10211896.45
2223,7,18.0, 방배래미안 정문 앞,15.0,120.0,POINT (126.98300934 37.47261047),다사54254150,954375,1941625,다사54ab41ba,7318888.04,7318888.04
2223,8,18.0, 방배래미안 정문 앞,15.0,120.0,POINT (126.98300934 37.47261047),다사54254150,954375,1941625,다사54ab41ba,7318888.04,7318888.04
2223,18,18.5, 방배래미안 정문 앞,15.0,123.33333333333334,POINT (126.98300934 37.47261047),다사54254150,954375,1941625,다사54ab41ba,7318888.04,7318888.04
2223,19,18.0, 방배래미안 정문 앞,15.0,120.0,POINT (126.98300934 37.47261047),다사54254150,954375,1941625,다사54ab41ba,7318888.04,7318888.04
2225,7,1.0,백석예술대학교 제3캠퍼스 앞,10.0,10.0,POINT (126.99524689 37.4737587),다사55254150,955375,1941625,다사55ab41ba,2673631.45,2673631.45
2225,8,1.0,백석예술대학교 제3캠퍼스 앞,10.0,10.0,POINT (126.99524689 37.4737587),다사55254150,955375,1941625,다사55ab41ba,2673631.45,2673631.45
2225,18,1.0,백석예술대학교 제3캠퍼스 앞,10.0,10.0,POINT (126.99524689 37.4737587),다사55254150,955375,1941625,다사55ab41ba,2673631.45,2673631.45
2225,19,1.0,백석예술대학교 제3캠퍼스 앞,10.0,10.0,POINT (126.99524689 37.4737587),다사55254150,955375,1941625,다사55ab41ba,2673631.45,2673631.45
2226,7,0.0, 신동아럭스빌아파트 앞,10.0,0.0,POINT (127.00138855 37.47518158),다사55754175,955875,1941875,다사55bb41bb,14533571.44,14533571.44
2226,8,0.0, 신동아럭스빌아파트 앞,10.0,0.0,POINT (127.00138855 37.47518158),다사55754175,955875,1941875,다사55bb41bb,14533571.44,14533571.44
2226,18,1.0, 신동아럭스빌아파트 앞,10.0,10.0,POINT (127.00138855 37.47518158),다사55754175,955875,1941875,다사55bb41bb,14533571.44,14533571.44
2226,19,0.1666666666666666, 신동아럭스빌아파트 앞,10.0,1.6666666666666667,POINT (127.00138855 37.47518158),다사55754175,955875,1941875,다사55bb41bb,14533571.44,14533571.44
2227,7,7.166666666666667,방배열린문화센터 앞,15.0,47.77777777777778,POINT (126.99252319 37.48905182),다사55004325,955125,1943375,다사55aa43ab,10474335.54,10474335.54
2227,8,7.0,방배열린문화센터 앞,15.0,46.66666666666666,POINT (126.99252319 37.48905182),다사55004325,955125,1943375,다사55aa43ab,10474335.54,10474335.54
2227,18,6.0,방배열린문화센터 앞,15.0,40.0,POINT (126.99252319 37.48905182),다사55004325,955125,1943375,다사55aa43ab,10474335.54,10474335.54
2227,19,6.0,방배열린문화센터 앞,15.0,40.0,POINT (126.99252319 37.48905182),다사55004325,955125,1943375,다사55aa43ab,10474335.54,10474335.54
2228,7,20.0,뒷벌공원 옆,35.0,57.14285714285714,POINT (126.986763 37.48976898),다사54504350,954625,1943625,다사54ba43ba,7425491.1,7425491.1
2228,8,20.0,뒷벌공원 옆,35.0,57.14285714285714,POINT (126.986763 37.48976898),다사54504350,954625,1943625,다사54ba43ba,7425491.1,7425491.1
2228,18,24.166666666666668,뒷벌공원 옆,35.0,69.04761904761905,POINT (126.986763 37.48976898),다사54504350,954625,1943625,다사54ba43ba,7425491.1,7425491.1
2228,19,24.33333333333333,뒷벌공원 옆,35.0,69.52380952380952,POINT (126.986763 37.48976898),다사54504350,954625,1943625,다사54ba43ba,7425491.1,7425491.1
2229,7,0.1666666666666666,로고스교회 맞은 편,10.0,1.6666666666666667,POINT (126.98496246 37.48701096),다사54254300,954375,1943125,다사54ab43aa,11411441.65,11411441.65
2229,8,0.0,로고스교회 맞은 편,10.0,0.0,POINT (126.98496246 37.48701096),다사54254300,954375,1943125,다사54ab43aa,11411441.65,11411441.65
2229,18,2.0,로고스교회 맞은 편,10.0,20.0,POINT (126.98496246 37.48701096),다사54254300,954375,1943125,다사54ab43aa,11411441.65,11411441.65
2229,19,2.0,로고스교회 맞은 편,10.0,20.0,POINT (126.98496246 37.48701096),다사54254300,954375,1943125,다사54ab43aa,11411441.65,11411441.65
2230,7,6.166666666666667,이수역 4번 출구,20.0,30.833333333333336,POINT (126.98262787 37.4858284),다사54254300,954375,1943125,다사54ab43aa,11411441.65,11411441.65
2230,8,6.833333333333333,이수역 4번 출구,20.0,34.166666666666664,POINT (126.98262787 37.4858284),다사54254300,954375,1943125,다사54ab43aa,11411441.65,11411441.65
2230,18,9.833333333333334,이수역 4번 출구,20.0,49.16666666666667,POINT (126.98262787 37.4858284),다사54254300,954375,1943125,다사54ab43aa,11411441.65,11411441.65
2230,19,8.0,이수역 4번 출구,20.0,40.0,POINT (126.98262787 37.4858284),다사54254300,954375,1943125,다사54ab43aa,11411441.65,11411441.65
2231,7,9.0, 삼성타운(삼성생명) A동 맞은편,17.0,52.94117647058824,POINT (127.02496338 37.49691391),다사58004425,958125,1944375,다사58aa44ab,71390669.49,71390669.49
2231,8,8.166666666666666, 삼성타운(삼성생명) A동 맞은편,17.0,48.0392156862745,POINT (127.02496338 37.49691391),다사58004425,958125,1944375,다사58aa44ab,71390669.49,71390669.49
2231,18,9.333333333333334, 삼성타운(삼성생명) A동 맞은편,17.0,54.90196078431373,POINT (127.02496338 37.49691391),다사58004425,958125,1944375,다사58aa44ab,71390669.49,71390669.49
2231,19,8.5, 삼성타운(삼성생명) A동 맞은편,17.0,50.0,POINT (127.02496338 37.49691391),다사58004425,958125,1944375,다사58aa44ab,71390669.49,71390669.49
2233,7,2.0, 서초신동아1차아파트 옆,13.0,15.384615384615383,POINT (127.02295685 37.49111176),다사57754350,957875,1943625,다사57bb43ba,8683829.22,8683829.22
2233,8,3.1666666666666665, 서초신동아1차아파트 옆,13.0,24.35897435897436,POINT (127.02295685 37.49111176),다사57754350,957875,1943625,다사57bb43ba,8683829.22,8683829.22
2233,18,2.6666666666666665, 서초신동아1차아파트 옆,13.0,20.51282051282051,POINT (127.02295685 37.49111176),다사57754350,957875,1943625,다사57bb43ba,8683829.22,8683829.22
2233,19,4.0, 서초신동아1차아파트 옆,13.0,30.76923076923077,POINT (127.02295685 37.49111176),다사57754350,957875,1943625,다사57bb43ba,8683829.22,8683829.22
2235,7,4.0,KT 서초지사 앞,10.0,40.0,POINT (127.00270081 37.48215866),다사56004250,956125,1942625,다사56aa42ba,8591210.07,8591210.07
2235,8,4.0,KT 서초지사 앞,10.0,40.0,POINT (127.00270081 37.48215866),다사56004250,956125,1942625,다사56aa42ba,8591210.07,8591210.07
2235,18,3.333333333333333,KT 서초지사 앞,10.0,33.333333333333336,POINT (127.00270081 37.48215866),다사56004250,956125,1942625,다사56aa42ba,8591210.07,8591210.07
2235,19,3.0,KT 서초지사 앞,10.0,30.0,POINT (127.00270081 37.48215866),다사56004250,956125,1942625,다사56aa42ba,8591210.07,8591210.07
2237,7,3.0,서울남부터미널 대합실 입구,20.0,15.0,POINT (127.01486969 37.48455811),다사57004275,957125,1942875,다사57aa42bb,14277357.34,14277357.34
2237,8,3.0,서울남부터미널 대합실 입구,20.0,15.0,POINT (127.01486969 37.48455811),다사57004275,957125,1942875,다사57aa42bb,14277357.34,14277357.34
2237,18,3.6666666666666665,서울남부터미널 대합실 입구,20.0,18.33333333333333,POINT (127.01486969 37.48455811),다사57004275,957125,1942875,다사57aa42bb,14277357.34,14277357.34
2237,19,2.0,서울남부터미널 대합실 입구,20.0,10.0,POINT (127.01486969 37.48455811),다사57004275,957125,1942875,다사57aa42bb,14277357.34,14277357.34
2239,7,11.0,교대역 6번출구,10.0,110.0,POINT (127.01378632 37.49421692),다사57004375,957125,1943875,다사57aa43bb,19830642.09,19830642.09
2239,8,11.0,교대역 6번출구,10.0,110.0,POINT (127.01378632 37.49421692),다사57004375,957125,1943875,다사57aa43bb,19830642.09,19830642.09
2239,18,11.166666666666666,교대역 6번출구,10.0,111.66666666666669,POINT (127.01378632 37.49421692),다사57004375,957125,1943875,다사57aa43bb,19830642.09,19830642.09
2239,19,11.0,교대역 6번출구,10.0,110.0,POINT (127.01378632 37.49421692),다사57004375,957125,1943875,다사57aa43bb,19830642.09,19830642.09
2241,7,0.0,양재전화국 사거리,6.0,0.0,POINT (127.04170227 37.48537827),다사59254300,959375,1943125,다사59ab43aa,12299532.81,12299532.81
2241,8,0.0,양재전화국 사거리,6.0,0.0,POINT (127.04170227 37.48537827),다사59254300,959375,1943125,다사59ab43aa,12299532.81,12299532.81
2241,18,0.0,양재전화국 사거리,6.0,0.0,POINT (127.04170227 37.48537827),다사59254300,959375,1943125,다사59ab43aa,12299532.81,12299532.81
2241,19,0.3333333333333333,양재전화국 사거리,6.0,5.555555555555555,POINT (127.04170227 37.48537827),다사59254300,959375,1943125,다사59ab43aa,12299532.81,12299532.81
2242,7,0.0,양재역 11번 출구 앞,20.0,0.0,POINT (127.03417969 37.48398972),다사58754275,958875,1942875,다사58bb42bb,18138163.01,18138163.01
2242,8,0.6666666666666666,양재역 11번 출구 앞,20.0,3.333333333333333,POINT (127.03417969 37.48398972),다사58754275,958875,1942875,다사58bb42bb,18138163.01,18138163.01
2242,18,0.6666666666666666,양재역 11번 출구 앞,20.0,3.333333333333333,POINT (127.03417969 37.48398972),다사58754275,958875,1942875,다사58bb42bb,18138163.01,18138163.01
2242,19,0.3333333333333333,양재역 11번 출구 앞,20.0,1.6666666666666667,POINT (127.03417969 37.48398972),다사58754275,958875,1942875,다사58bb42bb,18138163.01,18138163.01
2243,7,4.0,서울가정법원,15.0,26.666666666666668,POINT (127.03672791 37.48149109),다사59004250,959125,1942625,다사59aa42ba,11487295.69,11487295.69
2243,8,4.0,서울가정법원,15.0,26.666666666666668,POINT (127.03672791 37.48149109),다사59004250,959125,1942625,다사59aa42ba,11487295.69,11487295.69
2243,18,0.0,서울가정법원,15.0,0.0,POINT (127.03672791 37.48149109),다사59004250,959125,1942625,다사59aa42ba,11487295.69,11487295.69
2243,19,0.0,서울가정법원,15.0,0.0,POINT (127.03672791 37.48149109),다사59004250,959125,1942625,다사59aa42ba,11487295.69,11487295.69
2244,7,17.0,교육개발원입구 교차로,40.0,42.5,POINT (127.03890991 37.47785187),다사59004200,959125,1942125,다사59aa42aa,7928580.75,7928580.75
2244,8,17.166666666666668,교육개발원입구 교차로,40.0,42.91666666666667,POINT (127.03890991 37.47785187),다사59004200,959125,1942125,다사59aa42aa,7928580.75,7928580.75
2244,18,16.0,교육개발원입구 교차로,40.0,40.0,POINT (127.03890991 37.47785187),다사59004200,959125,1942125,다사59aa42aa,7928580.75,7928580.75
2244,19,16.0,교육개발원입구 교차로,40.0,40.0,POINT (127.03890991 37.47785187),다사59004200,959125,1942125,다사59aa42aa,7928580.75,7928580.75
2245,7,14.0,양재초등학교 맞은편,20.0,70.0,POINT (127.03050995 37.47361374),다사58254150,958375,1941625,다사58ab41ba,920275.91,920275.91
2245,8,14.0,양재초등학교 맞은편,20.0,70.0,POINT (127.03050995 37.47361374),다사58254150,958375,1941625,다사58ab41ba,920275.91,920275.91
2245,18,14.0,양재초등학교 맞은편,20.0,70.0,POINT (127.03050995 37.47361374),다사58254150,958375,1941625,다사58ab41ba,920275.91,920275.91
2245,19,14.0,양재초등학교 맞은편,20.0,70.0,POINT (127.03050995 37.47361374),다사58254150,958375,1941625,다사58ab41ba,920275.91,920275.91
2246,7,7.0, 서울시 품질시험소 앞,25.0,28.000000000000004,POINT (127.02900696 37.46920013),다사58254100,958375,1941125,다사58ab41aa,2125158.52,2125158.52
2246,8,7.0, 서울시 품질시험소 앞,25.0,28.000000000000004,POINT (127.02900696 37.46920013),다사58254100,958375,1941125,다사58ab41aa,2125158.52,2125158.52
2246,18,9.833333333333334, 서울시 품질시험소 앞,25.0,39.333333333333336,POINT (127.02900696 37.46920013),다사58254100,958375,1941125,다사58ab41aa,2125158.52,2125158.52
2246,19,10.0, 서울시 품질시험소 앞,25.0,40.0,POINT (127.02900696 37.46920013),다사58254100,958375,1941125,다사58ab41aa,2125158.52,2125158.52
2247,7,18.0,섬들근린공원,30.0,60.0,POINT (127.02661896 37.46263885),다사58004025,958125,1940375,다사58aa40ab,6653893.05,6653893.05
2247,8,17.833333333333332,섬들근린공원,30.0,59.44444444444444,POINT (127.02661896 37.46263885),다사58004025,958125,1940375,다사58aa40ab,6653893.05,6653893.05
2247,18,26.0,섬들근린공원,30.0,86.66666666666667,POINT (127.02661896 37.46263885),다사58004025,958125,1940375,다사58aa40ab,6653893.05,6653893.05
2247,19,26.5,섬들근린공원,30.0,88.33333333333333,POINT (127.02661896 37.46263885),다사58004025,958125,1940375,다사58aa40ab,6653893.05,6653893.05
2248,7,8.0, 서초리슈빌S 글로벌 앞,10.0,80.0,POINT (127.02474213 37.45995331),다사57754000,957875,1940125,다사57bb40aa,6429928.57,6429928.57
2248,8,8.0, 서초리슈빌S 글로벌 앞,10.0,80.0,POINT (127.02474213 37.45995331),다사57754000,957875,1940125,다사57bb40aa,6429928.57,6429928.57
2248,18,7.0, 서초리슈빌S 글로벌 앞,10.0,70.0,POINT (127.02474213 37.45995331),다사57754000,957875,1940125,다사57bb40aa,6429928.57,6429928.57
2248,19,7.0, 서초리슈빌S 글로벌 앞,10.0,70.0,POINT (127.02474213 37.45995331),다사57754000,957875,1940125,다사57bb40aa,6429928.57,6429928.57
2249,7,8.0, 우솔초등학교 맞은편,10.0,80.0,POINT (127.01934814 37.45623398),다사57253975,957375,1939875,다사57ab39bb,7253732.87,7253732.87
2249,8,8.0, 우솔초등학교 맞은편,10.0,80.0,POINT (127.01934814 37.45623398),다사57253975,957375,1939875,다사57ab39bb,7253732.87,7253732.87
2249,18,7.0, 우솔초등학교 맞은편,10.0,70.0,POINT (127.01934814 37.45623398),다사57253975,957375,1939875,다사57ab39bb,7253732.87,7253732.87
2249,19,7.0, 우솔초등학교 맞은편,10.0,70.0,POINT (127.01934814 37.45623398),다사57253975,957375,1939875,다사57ab39bb,7253732.87,7253732.87
2250,7,9.0, 서초유치원 맞은편,10.0,90.0,POINT (127.01628876 37.4557991),다사57003950,957125,1939625,다사57aa39ba,498881.7,498881.7
2250,8,9.0, 서초유치원 맞은편,10.0,90.0,POINT (127.01628876 37.4557991),다사57003950,957125,1939625,다사57aa39ba,498881.7,498881.7
2250,18,4.0, 서초유치원 맞은편,10.0,40.0,POINT (127.01628876 37.4557991),다사57003950,957125,1939625,다사57aa39ba,498881.7,498881.7
2250,19,4.0, 서초유치원 맞은편,10.0,40.0,POINT (127.01628876 37.4557991),다사57003950,957125,1939625,다사57aa39ba,498881.7,498881.7
2251,7,6.0, 더케이호텔 입구(양재2),10.0,60.0,POINT (127.03447723 37.46750641),다사58754100,958875,1941125,다사58bb41aa,1076999.84,1076999.84
2251,8,5.5, 더케이호텔 입구(양재2),10.0,55.00000000000001,POINT (127.03447723 37.46750641),다사58754100,958875,1941125,다사58bb41aa,1076999.84,1076999.84
2251,18,1.0, 더케이호텔 입구(양재2),10.0,10.0,POINT (127.03447723 37.46750641),다사58754100,958875,1941125,다사58bb41aa,1076999.84,1076999.84
2251,19,1.0, 더케이호텔 입구(양재2),10.0,10.0,POINT (127.03447723 37.46750641),다사58754100,958875,1941125,다사58bb41aa,1076999.84,1076999.84
2252,7,2.5, 잔디마을 마을버스 정류장,50.0,5.0,POINT (127.03604126 37.46332169),다사58754050,958875,1940625,다사58bb40ba,7554455.99,7554455.99
2252,8,5.333333333333333, 잔디마을 마을버스 정류장,50.0,10.666666666666666,POINT (127.03604126 37.46332169),다사58754050,958875,1940625,다사58bb40ba,7554455.99,7554455.99
2252,18,4.0, 잔디마을 마을버스 정류장,50.0,8.0,POINT (127.03604126 37.46332169),다사58754050,958875,1940625,다사58bb40ba,7554455.99,7554455.99
2252,19,1.6666666666666667, 잔디마을 마을버스 정류장,50.0,3.333333333333333,POINT (127.03604126 37.46332169),다사58754050,958875,1940625,다사58bb40ba,7554455.99,7554455.99
2255,7,20.5,양재시민의숲역(매헌) 1번출구,25.0,82.0,POINT (127.03862 37.47016525),다사59004125,959125,1941375,다사59aa41ab,3859982.88,3859982.88
2255,8,18.83333333333333,양재시민의숲역(매헌) 1번출구,25.0,75.33333333333333,POINT (127.03862 37.47016525),다사59004125,959125,1941375,다사59aa41ab,3859982.88,3859982.88
2255,18,16.0,양재시민의숲역(매헌) 1번출구,25.0,64.0,POINT (127.03862 37.47016525),다사59004125,959125,1941375,다사59aa41ab,3859982.88,3859982.88
2255,19,18.0,양재시민의숲역(매헌) 1번출구,25.0,72.0,POINT (127.03862 37.47016525),다사59004125,959125,1941375,다사59aa41ab,3859982.88,3859982.88
2256,7,0.0,양재동 꽃시장 입구,20.0,0.0,POINT (127.0403595 37.46768951),다사59254100,959375,1941125,다사59ab41aa,7542583.26,7542583.26
2256,8,0.0,양재동 꽃시장 입구,20.0,0.0,POINT (127.0403595 37.46768951),다사59254100,959375,1941125,다사59ab41aa,7542583.26,7542583.26
2256,18,1.0,양재동 꽃시장 입구,20.0,5.0,POINT (127.0403595 37.46768951),다사59254100,959375,1941125,다사59ab41aa,7542583.26,7542583.26
2256,19,1.0,양재동 꽃시장 입구,20.0,5.0,POINT (127.0403595 37.46768951),다사59254100,959375,1941125,다사59ab41aa,7542583.26,7542583.26
2257,7,9.0, 청계산 입구 삼거리,10.0,90.0,POINT (127.04611206 37.46268845),다사59754025,959875,1940375,다사59bb40ab,5153648.62,5153648.62
2257,8,9.0, 청계산 입구 삼거리,10.0,90.0,POINT (127.04611206 37.46268845),다사59754025,959875,1940375,다사59bb40ab,5153648.62,5153648.62
2257,18,9.0, 청계산 입구 삼거리,10.0,90.0,POINT (127.04611206 37.46268845),다사59754025,959875,1940375,다사59bb40ab,5153648.62,5153648.62
2257,19,9.0, 청계산 입구 삼거리,10.0,90.0,POINT (127.04611206 37.46268845),다사59754025,959875,1940375,다사59bb40ab,5153648.62,5153648.62
2258,7,6.166666666666667,구룡사 삼거리,20.0,30.833333333333336,POINT (127.05059052 37.47153854),다사60254125,960375,1941375,다사60ab41ab,604050.56,604050.5600000002
2258,8,7.666666666666667,구룡사 삼거리,20.0,38.333333333333336,POINT (127.05059052 37.47153854),다사60254125,960375,1941375,다사60ab41ab,604050.56,604050.5600000002
2258,18,5.0,구룡사 삼거리,20.0,25.0,POINT (127.05059052 37.47153854),다사60254125,960375,1941375,다사60ab41ab,604050.56,604050.5600000002
2258,19,5.0,구룡사 삼거리,20.0,25.0,POINT (127.05059052 37.47153854),다사60254125,960375,1941375,다사60ab41ab,604050.56,604050.5600000002
2259,7,16.166666666666668, 잠원역 3번-4번 출구사이,15.0,107.7777777777778,POINT (127.01117706 37.51298904),다사56754600,956875,1946125,다사56bb46aa,9790771.91,9790771.91
2259,8,17.0, 잠원역 3번-4번 출구사이,15.0,113.33333333333331,POINT (127.01117706 37.51298904),다사56754600,956875,1946125,다사56bb46aa,9790771.91,9790771.91
